customer_id,renewal_date,age,province,policy_type,tenure_years,annual_premium,premium_change_pct,payment_frequency,autopay_enrolled,missed_payments_12m,claims_count_3y,last_claim_status,complaints_12m,service_interactions_12m,satisfaction_score,multi_policy_count,life_event_12m,digital_logins_12m,outcome
H504603,2025-11-28,63,SK,Home,6.8,1093.72,-4.5,Monthly,No,1,0,None,0,1,5,1,New Child,6,Renewed
H504604,2025-11-15,35,AB,Auto,5.6,3406.22,4.8,Annual,Yes,4,0,None,0,3,9,1,New Child,11,Renewed
H504605,2025-08-24,52,ON,Home,25.0,2192.59,11.9,Monthly,No,0,0,None,0,4,5,1,None,5,Lapsed
H504606,2025-05-12,73,QC,Auto+Home Bundle,2.9,3329.53,7.5,Monthly,Yes,0,1,Partial,0,4,4,1,None,8,Renewed
H504607,2024-09-03,29,QC,Auto,9.9,2171.03,6.0,Monthly,Yes,0,1,Partial,0,1,8,2,Job Change,7,Renewed
H504608,2024-08-28,55,MB,Life,7.7,1901.77,1.2,Monthly,Yes,0,0,None,0,0,9,1,None,7,Renewed
H504609,2024-12-22,61,AB,Auto,2.6,1299.45,9.6,Monthly,Yes,0,0,None,0,2,6,1,Divorce,9,Renewed
H504610,2025-12-27,81,AB,Life,3.2,1908.41,-0.3,Monthly,Yes,0,1,Approved,0,3,10,1,New Child,6,Renewed
H504611,2025-10-11,72,ON,Life,4.1,1314.4,16.5,Monthly,No,0,0,None,0,0,8,1,None,9,Renewed
H504612,2024-11-05,38,ON,Auto,7.1,2579.27,6.7,Annual,Yes,0,0,None,0,0,9,1,New Child,10,Renewed
H504613,2025-08-05,75,NS,Auto,1.8,1628.23,11.2,Annual,No,0,1,Approved,0,3,6,1,None,7,Renewed
H504614,2026-01-08,25,QC,Auto,1.1,2399.83,8.2,Monthly,No,0,0,None,0,4,7,2,None,7,Renewed
H504615,2026-02-16,63,QC,Auto,4.8,2799.07,8.1,Monthly,No,1,0,None,0,2,7,1,None,11,Renewed
H504616,2024-07-30,45,MB,Home,8.8,1653.87,2.2,Monthly,Yes,0,0,None,0,2,4,1,None,10,Renewed
H504617,2025-11-18,36,MB,Home,0.3,2035.71,16.0,Monthly,No,0,0,None,0,1,7,1,None,11,Renewed
H504618,2025-02-07,31,ON,Home,1.9,1837.87,11.7,Monthly,No,3,0,None,0,0,7,1,None,6,Renewed
H504619,2026-05-31,61,ON,Auto,0.7,3061.28,0.1,Annual,Yes,0,0,None,0,2,6,1,Marriage,6,Renewed
H504620,2025-02-25,59,NS,Auto,3.3,2840.8,8.9,Monthly,No,0,0,None,0,6,5,1,New Child,7,Renewed
H504621,2025-10-08,69,BC,Home,5.0,1338.07,3.2,Monthly,No,0,0,None,0,4,5,1,None,12,Renewed
H504622,2026-05-06,78,MB,Auto+Home Bundle,0.4,2003.56,-1.8,Monthly,Yes,0,2,Approved,1,0,7,1,None,6,Renewed
H504623,2025-07-13,68,ON,Life,2.2,884.16,7.4,Monthly,Yes,0,4,Partial,0,3,9,1,None,12,Renewed
H504624,2026-05-22,38,BC,Life,4.9,2475.71,-1.6,Monthly,No,0,0,None,0,2,5,1,None,3,Renewed
H504625,2025-07-08,79,AB,Auto+Home Bundle,1.3,3145.5,11.1,Annual,Yes,2,1,Approved,2,2,6,1,Home Purchase,5,Renewed
H504626,2024-12-03,24,AB,Home,1.2,1613.76,9.9,Monthly,Yes,0,0,None,0,2,6,2,Retirement,6,Renewed
H504627,2025-08-29,69,AB,Home,2.2,1790.96,12.7,Monthly,Yes,0,2,Approved,0,2,9,2,Retirement,8,Lapsed
H504628,2024-11-04,62,ON,Auto,9.2,3449.12,7.6,Monthly,Yes,1,0,None,0,2,8,2,None,7,Renewed
H504629,2025-06-05,65,BC,Auto,0.4,2244.58,-0.5,Annual,Yes,0,0,None,0,2,7,1,None,11,Renewed
H504630,2024-09-04,53,NS,Auto,0.3,2980.1,7.0,Annual,No,0,0,None,0,0,5,2,Job Change,6,Renewed
H504631,2025-08-09,28,ON,Home,0.5,2374.16,10.8,Monthly,Yes,0,0,None,0,1,10,1,Retirement,9,Renewed
H504632,2024-09-13,22,ON,Auto,1.4,1511.16,1.1,Monthly,No,0,0,None,0,3,9,2,Job Change,13,Renewed
H504633,2025-09-03,48,ON,Life,1.9,1423.26,12.6,Annual,No,0,4,Partial,0,2,10,2,None,15,Lapsed
H504634,2024-10-18,41,MB,Home,5.2,2401.45,0.1,Annual,Yes,0,1,Approved,1,2,7,2,None,7,Renewed
H504635,2024-08-12,53,ON,Life,1.6,1002.12,13.4,Monthly,Yes,2,0,None,0,1,10,2,None,9,Renewed
H504636,2024-09-07,21,NS,Auto+Home Bundle,5.7,2436.52,0.6,Monthly,Yes,0,0,None,0,1,9,2,None,7,Renewed
H504637,2026-02-13,80,BC,Auto+Home Bundle,7.2,2802.56,3.1,Monthly,Yes,0,1,Approved,0,2,9,1,Home Purchase,3,Renewed
H504638,2024-12-28,50,ON,Auto+Home Bundle,3.0,3912.46,7.3,Annual,No,0,0,None,0,1,10,2,None,11,Renewed
H504639,2026-02-02,80,ON,Life,3.5,2068.84,7.4,Annual,No,0,1,Denied,0,0,8,3,None,8,Renewed
H504640,2025-02-20,25,BC,Auto+Home Bundle,4.8,2279.0,7.5,Annual,Yes,0,3,Partial,0,2,5,1,Divorce,6,Renewed
H504641,2026-04-29,50,QC,Home,0.3,1227.5,12.4,Monthly,No,0,2,Approved,0,1,7,1,Home Purchase,14,Renewed
H504642,2024-09-08,40,ON,Home,0.7,2066.81,5.8,Annual,No,1,0,None,0,1,5,1,None,10,Renewed
H504643,2025-10-01,32,AB,Life,0.3,2345.44,11.2,Monthly,No,0,0,None,0,4,4,3,None,13,Renewed
H504644,2025-01-26,40,QC,Home,11.4,2290.24,6.2,Monthly,No,1,0,None,0,5,7,1,Retirement,3,Renewed
H504645,2025-09-10,78,MB,Home,1.5,2072.4,12.4,Monthly,No,0,0,None,0,3,9,1,Retirement,10,Renewed
H504646,2025-10-11,74,SK,Auto,0.4,3265.03,-0.5,Monthly,Yes,0,1,Approved,0,2,9,1,Retirement,9,Renewed
H504647,2024-07-10,59,QC,Life,7.1,1966.11,2.7,Annual,No,1,0,None,0,5,5,3,Retirement,13,Renewed
H504648,2025-12-18,68,ON,Home,5.9,1965.74,13.0,Monthly,Yes,0,1,Approved,0,3,6,1,Divorce,7,Renewed
H504649,2026-05-21,56,QC,Life,4.0,1186.21,14.9,Annual,No,0,0,None,0,4,6,1,Divorce,6,Renewed
H504650,2025-08-28,46,QC,Auto,2.0,1556.46,4.7,Annual,No,1,0,None,0,3,8,1,New Child,6,Renewed
H504651,2025-03-19,66,ON,Life,12.0,1772.18,6.7,Monthly,No,1,0,None,0,2,4,2,Retirement,9,Renewed
H504652,2025-04-10,61,BC,Life,1.4,1633.97,16.3,Annual,No,0,2,Approved,0,1,7,1,Job Change,9,Renewed
H504653,2025-12-05,68,MB,Life,5.8,1074.51,22.9,Monthly,Yes,0,1,Approved,0,3,7,2,None,10,Renewed
H504654,2026-01-22,72,MB,Home,15.1,1549.28,12.1,Monthly,Yes,0,1,Approved,0,1,7,1,None,11,Renewed
H504655,2024-11-17,69,ON,Home,15.8,1587.91,11.4,Annual,Yes,0,0,None,0,2,6,1,Job Change,14,Renewed
H504656,2025-03-02,38,QC,Auto+Home Bundle,0.4,2960.46,-2.6,Annual,Yes,0,1,Approved,1,3,6,1,Job Change,6,Renewed
H504657,2024-08-04,53,BC,Auto+Home Bundle,2.8,2552.57,10.3,Monthly,No,0,0,None,0,2,10,1,None,8,Lapsed
H504658,2026-05-05,30,ON,Home,6.2,1434.17,0.3,Monthly,No,0,1,Partial,0,4,7,1,Divorce,7,Renewed
H504659,2026-05-22,73,QC,Auto,17.2,3027.92,27.2,Monthly,Yes,0,0,None,0,4,9,1,New Child,10,Renewed
H504660,2025-01-15,76,BC,Auto,1.3,3274.55,6.3,Monthly,Yes,2,4,Approved,0,6,5,1,None,4,Renewed
H504661,2026-05-09,56,ON,Home,2.9,911.22,-7.7,Monthly,Yes,0,0,None,0,2,6,2,None,8,Renewed
H504662,2025-04-11,23,ON,Auto,21.2,2111.02,15.0,Monthly,No,0,1,Approved,0,2,9,1,Retirement,11,Renewed
H504663,2025-05-13,71,ON,Auto,5.5,2315.37,15.8,Monthly,Yes,0,0,None,2,1,8,1,None,4,Renewed
H504664,2025-01-13,55,NS,Auto+Home Bundle,3.4,4759.86,7.0,Annual,No,0,0,None,0,1,8,1,Divorce,9,Renewed
H504665,2024-09-19,57,AB,Home,18.8,999.73,1.8,Monthly,Yes,1,1,Partial,0,1,8,1,Marriage,11,Renewed
H504666,2024-12-27,25,ON,Auto,6.9,3210.27,-1.3,Monthly,Yes,0,0,None,0,1,7,2,Retirement,11,Renewed
H504667,2025-02-15,43,MB,Home,0.4,1814.63,-3.8,Monthly,Yes,1,0,None,0,0,9,1,Marriage,12,Renewed
H504668,2024-09-09,27,BC,Home,2.1,2243.0,9.1,Monthly,Yes,0,0,None,0,1,9,1,Divorce,4,Renewed
H504669,2025-08-08,43,ON,Auto+Home Bundle,13.2,3022.34,11.1,Monthly,No,1,0,None,0,2,6,1,Home Purchase,7,Renewed
H504670,2026-05-05,71,QC,Home,1.0,1802.03,8.4,Monthly,No,1,1,Approved,0,0,6,1,None,12,Renewed
H504671,2026-02-14,64,ON,Auto+Home Bundle,5.6,4616.55,5.8,Monthly,No,0,0,None,0,1,5,2,Divorce,10,Lapsed
H504672,2024-09-20,45,BC,Auto,9.3,1292.57,19.0,Annual,Yes,0,0,None,0,2,6,2,None,13,Renewed
H504673,2024-09-26,61,ON,Auto,2.3,3128.54,17.4,Monthly,Yes,0,3,Approved,0,1,5,3,New Child,15,Renewed
H504674,2026-02-06,74,NB,Auto+Home Bundle,1.0,4457.23,-1.6,Monthly,Yes,0,2,Approved,0,1,7,1,Retirement,8,Renewed
H504675,2025-09-06,33,QC,Home,4.8,1750.98,9.1,Monthly,Yes,0,2,Partial,0,2,7,3,Job Change,8,Renewed
H504676,2025-05-22,32,ON,Auto,1.8,2166.71,13.2,Annual,No,0,0,None,0,1,10,1,None,10,Renewed
H504677,2025-02-13,80,AB,Auto+Home Bundle,0.5,2182.51,17.7,Monthly,Yes,0,0,None,0,1,4,1,Home Purchase,4,Renewed
H504678,2026-01-01,53,QC,Tenant,2.3,251.59,-6.8,Monthly,No,0,0,None,1,1,5,3,Marriage,14,Renewed
H504679,2024-11-08,26,QC,Auto+Home Bundle,2.2,3713.31,18.7,Annual,No,0,2,Approved,0,0,7,3,Home Purchase,12,Renewed
H504680,2025-02-08,80,AB,Home,3.4,1508.21,-8.0,Annual,Yes,0,0,None,0,1,7,1,None,9,Renewed
H504681,2024-11-29,64,QC,Home,1.9,2258.48,14.8,Monthly,No,0,1,Approved,1,7,10,1,New Child,7,Renewed
H504682,2026-01-09,43,QC,Home,5.6,2309.5,4.5,Monthly,Yes,4,3,Approved,0,1,6,2,Retirement,11,Renewed
H504683,2025-08-20,44,NS,Auto,3.7,3479.74,-0.8,Monthly,Yes,2,0,None,0,0,7,1,New Child,9,Renewed
H504684,2025-10-17,56,ON,Auto+Home Bundle,5.3,3274.59,-4.9,Monthly,No,0,2,Approved,0,1,10,1,None,10,Renewed
H504685,2026-02-03,34,QC,Auto,4.7,1871.41,-4.2,Annual,No,0,0,None,0,1,7,1,Home Purchase,11,Renewed
H504686,2026-02-19,64,QC,Life,0.3,812.99,15.3,Monthly,No,0,0,None,0,2,7,1,Retirement,14,Lapsed
H504687,2024-12-10,44,QC,Auto,11.5,2674.25,2.0,Monthly,Yes,0,2,Approved,0,0,9,2,Job Change,9,Renewed
H504688,2025-10-02,66,QC,Auto,2.8,3172.79,15.4,Annual,No,2,2,Approved,1,3,3,1,Marriage,3,Renewed
H504689,2025-04-28,22,NB,Life,6.5,1300.82,4.1,Monthly,No,0,0,None,1,1,6,1,Divorce,4,Renewed
H504690,2025-03-29,59,ON,Tenant,0.7,542.39,16.3,Monthly,No,1,2,Approved,0,2,8,1,New Child,9,Renewed
H504691,2024-08-02,42,QC,Life,1.7,1569.68,8.5,Annual,Yes,2,0,None,0,3,5,1,Home Purchase,7,Renewed
H504692,2026-02-16,27,QC,Life,22.7,930.42,9.6,Monthly,Yes,0,1,Partial,0,1,10,1,Marriage,13,Renewed
H504693,2024-08-19,28,MB,Auto,7.8,2364.25,9.1,Monthly,Yes,0,0,None,0,2,4,1,None,10,Renewed
H504694,2024-12-06,60,NS,Life,0.4,2290.22,20.0,Monthly,Yes,4,0,None,0,3,10,1,Home Purchase,7,Renewed
H504695,2025-11-14,56,QC,Life,1.2,1986.82,12.7,Annual,Yes,0,3,Approved,0,3,5,2,None,6,Renewed
H504696,2025-07-18,32,AB,Life,2.0,2463.29,1.6,Monthly,Yes,0,0,None,0,1,9,2,New Child,17,Renewed
H504697,2024-10-31,68,NB,Auto,3.6,2620.36,-4.7,Monthly,Yes,0,0,None,0,2,7,1,None,10,Renewed
H504698,2024-12-23,21,BC,Home,0.8,1628.48,5.0,Monthly,No,0,1,Partial,0,3,8,1,Home Purchase,8,Renewed
H504699,2026-04-14,50,BC,Tenant,5.1,512.0,2.7,Monthly,Yes,2,2,Denied,0,2,6,2,Job Change,13,Renewed
H504700,2025-03-19,50,ON,Home,1.8,2180.36,10.7,Monthly,Yes,0,1,Denied,0,4,7,1,None,10,Renewed
H504701,2025-03-25,23,ON,Auto,1.9,1706.98,6.8,Monthly,Yes,0,1,Approved,0,4,8,1,None,7,Renewed
H504702,2025-08-25,31,ON,Home,0.8,1036.1,10.1,Monthly,No,1,1,Approved,0,1,7,2,Retirement,13,Renewed
H504703,2026-04-20,78,BC,Tenant,5.1,451.18,17.5,Annual,No,0,0,None,0,2,5,1,Job Change,10,Renewed
H504704,2025-01-03,69,AB,Life,6.6,1988.99,-4.2,Monthly,No,0,0,None,0,3,8,1,Retirement,4,Renewed
H504705,2025-06-15,40,AB,Tenant,1.2,533.93,12.5,Annual,No,0,0,None,0,2,3,1,None,8,Lapsed
H504706,2025-12-08,42,ON,Life,3.8,704.42,4.7,Annual,Yes,3,0,None,1,2,7,1,Home Purchase,11,Renewed
H504707,2025-02-14,68,MB,Auto,0.3,3541.59,13.1,Annual,No,0,1,Approved,0,1,8,2,None,7,Renewed
H504708,2025-09-18,42,QC,Tenant,0.6,326.24,-0.5,Annual,No,0,0,None,0,0,8,1,Home Purchase,9,Renewed
H504709,2025-06-15,74,QC,Auto,3.8,2433.18,12.8,Annual,Yes,1,0,None,0,2,4,1,Home Purchase,4,Renewed
H504710,2025-01-20,63,ON,Auto,0.3,1751.2,2.3,Monthly,Yes,4,0,None,0,1,9,2,None,6,Renewed
H504711,2025-10-30,63,ON,Auto,6.6,3177.03,2.0,Annual,Yes,0,0,None,1,0,6,2,None,9,Renewed
H504712,2025-07-22,81,QC,Life,0.3,2427.73,-1.2,Annual,No,0,0,None,0,1,9,1,New Child,8,Renewed
H504713,2026-02-25,79,BC,Auto,3.6,2566.26,3.6,Monthly,Yes,0,1,Denied,0,3,8,2,None,10,Renewed
H504714,2025-08-14,53,ON,Auto,4.8,3126.92,-7.2,Monthly,Yes,1,0,None,0,4,8,3,None,15,Renewed
H504715,2026-02-16,34,AB,Tenant,8.6,480.37,-6.5,Monthly,Yes,0,1,Denied,0,6,7,1,None,6,Renewed
H504716,2024-10-08,74,BC,Auto,0.8,1145.49,10.7,Monthly,Yes,0,2,Approved,0,3,8,1,None,11,Renewed
H504717,2026-02-14,67,ON,Tenant,10.3,388.57,-4.0,Annual,Yes,1,0,None,0,0,5,1,None,5,Renewed
H504718,2026-03-10,72,BC,Auto,7.4,3502.62,7.5,Monthly,Yes,2,0,None,0,6,5,1,New Child,9,Renewed
H504719,2025-10-09,46,BC,Auto+Home Bundle,0.6,3300.49,10.2,Monthly,Yes,0,0,None,0,4,5,1,None,11,Renewed
H504720,2024-09-11,37,QC,Home,3.7,1657.85,2.3,Monthly,No,0,0,None,0,0,5,1,None,16,Renewed
H504721,2025-05-07,78,QC,Home,9.8,2275.6,13.0,Monthly,Yes,0,3,Approved,0,2,9,1,Home Purchase,9,Renewed
H504722,2024-07-22,53,ON,Auto+Home Bundle,1.5,2910.24,-8.0,Monthly,Yes,0,2,Approved,0,2,9,1,None,13,Renewed
H504723,2026-01-17,32,ON,Home,2.0,1904.61,11.0,Annual,Yes,0,1,Partial,0,0,8,1,Job Change,7,Renewed
H504724,2026-04-02,58,BC,Auto,11.7,1938.87,-2.4,Annual,Yes,1,0,None,0,3,8,2,None,6,Renewed
H504725,2024-12-16,57,QC,Auto,2.4,1954.96,6.8,Monthly,Yes,0,0,None,0,5,8,2,Marriage,5,Renewed
H504726,2024-11-27,50,QC,Life,8.3,1081.47,9.9,Monthly,Yes,0,0,None,2,1,6,1,Home Purchase,9,Renewed
H504727,2025-05-13,66,BC,Tenant,5.0,309.65,10.6,Annual,Yes,0,2,Approved,0,2,7,1,None,9,Lapsed
H504728,2025-11-24,50,ON,Life,6.5,2053.46,4.8,Monthly,No,0,0,None,0,3,3,2,None,8,Renewed
H504729,2025-11-11,55,BC,Auto+Home Bundle,15.2,4774.7,0.5,Monthly,Yes,2,4,Partial,1,2,8,2,New Child,10,Renewed
H504730,2025-06-05,60,MB,Tenant,2.6,253.3,1.1,Monthly,No,0,1,Approved,2,0,9,2,Retirement,10,Renewed
H504731,2025-01-22,66,BC,Auto,0.3,3394.69,-2.5,Monthly,No,0,0,None,0,2,9,2,None,6,Renewed
H504732,2026-05-27,33,NS,Tenant,2.7,601.59,6.1,Monthly,No,0,0,None,0,4,7,1,None,13,Renewed
H504733,2026-02-27,29,ON,Auto+Home Bundle,12.3,2820.68,3.7,Annual,No,0,0,None,0,0,7,1,Home Purchase,8,Renewed
H504734,2024-12-05,71,QC,Auto,0.3,1943.8,-1.6,Monthly,No,0,0,None,0,1,9,2,None,7,Renewed
H504735,2026-02-28,33,ON,Auto,0.3,3364.67,10.3,Monthly,Yes,3,0,None,0,4,7,1,Divorce,7,Lapsed
H504736,2025-04-14,79,ON,Auto,14.3,2200.77,4.0,Monthly,No,1,0,None,0,3,8,1,Marriage,7,Renewed
H504737,2025-04-20,37,ON,Home,3.1,1058.54,-2.7,Monthly,Yes,0,0,None,0,3,9,1,Retirement,9,Renewed
H504738,2024-08-17,45,AB,Auto,1.3,2471.56,3.7,Annual,Yes,0,0,None,0,1,8,1,None,12,Renewed
H504739,2025-07-10,20,ON,Life,3.1,731.41,-1.1,Monthly,Yes,0,0,None,0,1,9,1,None,10,Renewed
H504740,2026-01-28,71,BC,Home,2.1,1814.27,6.0,Monthly,Yes,1,2,Approved,1,3,8,3,None,8,Renewed
H504741,2025-12-16,78,ON,Auto+Home Bundle,17.3,3754.7,6.7,Monthly,Yes,1,0,None,0,1,4,3,Divorce,9,Renewed
H504742,2026-01-26,48,ON,Tenant,1.1,516.01,7.0,Monthly,No,0,1,Approved,0,2,7,3,None,14,Renewed
H504743,2025-09-03,59,QC,Home,4.4,1310.36,6.8,Monthly,Yes,0,3,Approved,0,3,6,1,None,5,Renewed
H504744,2026-04-29,54,QC,Home,8.1,1977.85,2.0,Monthly,Yes,0,4,Denied,2,1,6,1,None,9,Renewed
H504745,2024-10-23,70,BC,Auto+Home Bundle,2.4,4528.88,7.4,Monthly,Yes,0,1,Approved,0,2,6,2,Marriage,9,Renewed
H504746,2025-01-05,35,QC,Auto,6.3,1268.28,14.8,Monthly,No,3,1,Approved,0,2,9,1,None,8,Renewed
H504747,2025-02-14,59,NS,Auto,3.9,2013.01,1.6,Monthly,No,2,0,None,0,2,7,1,None,9,Renewed
H504748,2026-03-08,62,QC,Auto+Home Bundle,11.2,3290.91,2.9,Monthly,Yes,0,0,None,0,5,10,1,None,16,Renewed
H504749,2025-03-26,74,ON,Auto,1.7,3237.25,5.1,Monthly,Yes,0,0,None,0,3,6,1,None,12,Renewed
H504750,2026-03-07,43,SK,Home,3.8,2032.38,16.0,Monthly,Yes,0,0,None,2,0,9,1,Job Change,11,Renewed
H504751,2024-11-11,66,ON,Auto,4.5,1491.81,-4.6,Monthly,Yes,0,1,Approved,0,2,8,1,Divorce,6,Lapsed
H504752,2025-11-18,70,ON,Auto,2.0,2436.98,-0.3,Annual,Yes,0,0,None,0,1,8,2,None,6,Renewed
H504753,2025-07-05,73,ON,Auto,4.8,2186.35,18.3,Monthly,Yes,2,0,None,0,1,10,1,Marriage,8,Renewed
H504754,2025-02-22,37,BC,Home,4.9,1675.69,3.3,Monthly,No,1,0,None,0,3,9,2,None,2,Renewed
H504755,2025-11-23,34,QC,Auto,0.3,1755.87,-4.2,Monthly,No,0,0,None,0,1,10,1,Marriage,4,Renewed
H504756,2025-08-27,35,QC,Life,0.3,2380.86,2.7,Monthly,Yes,0,0,None,0,1,7,1,None,13,Renewed
H504757,2024-12-23,53,QC,Tenant,2.6,349.51,2.6,Annual,Yes,0,2,Approved,0,2,9,1,Marriage,8,Renewed
H504758,2025-10-23,32,QC,Home,4.0,1221.6,13.5,Monthly,Yes,0,0,None,0,5,7,2,Home Purchase,10,Renewed
H504759,2025-07-20,23,QC,Auto+Home Bundle,10.0,2917.96,7.1,Monthly,No,2,1,Partial,0,2,4,1,None,10,Renewed
H504760,2026-02-16,41,QC,Auto,1.0,2202.28,-8.0,Monthly,Yes,1,0,None,0,4,7,3,None,7,Renewed
H504761,2026-05-13,70,BC,Life,4.0,1861.28,14.6,Monthly,No,0,0,None,0,1,6,2,None,8,Renewed
H504762,2024-12-08,79,ON,Home,1.3,2297.85,9.4,Monthly,Yes,0,0,None,0,2,8,3,Divorce,7,Renewed
H504763,2024-08-02,72,QC,Auto+Home Bundle,0.3,3542.06,13.7,Annual,No,0,1,Approved,0,5,6,2,Retirement,13,Renewed
H504764,2025-03-09,74,NS,Tenant,10.9,506.2,14.0,Monthly,Yes,0,0,None,0,3,6,1,Job Change,9,Renewed
H504765,2024-07-15,50,AB,Auto+Home Bundle,1.5,3712.03,6.0,Monthly,Yes,3,0,None,0,2,4,1,None,7,Renewed
H504766,2025-07-29,63,ON,Life,1.6,1178.15,1.0,Monthly,No,2,0,None,0,1,7,2,Divorce,14,Renewed
H504767,2025-11-02,38,QC,Auto,5.0,1367.12,23.4,Monthly,No,1,0,None,0,6,3,1,Retirement,6,Renewed
H504768,2025-12-12,27,QC,Life,13.3,1808.12,2.5,Monthly,Yes,1,0,None,0,6,6,1,None,10,Renewed
H504769,2025-07-30,62,QC,Auto,1.2,3260.21,9.5,Annual,No,0,0,None,1,2,9,1,None,8,Renewed
H504770,2025-11-22,29,ON,Life,4.5,2068.4,-1.7,Monthly,Yes,0,0,None,0,1,7,2,Home Purchase,11,Renewed
H504771,2026-04-21,59,QC,Auto+Home Bundle,13.0,3477.61,3.9,Annual,No,0,2,Denied,0,3,7,3,New Child,8,Renewed
H504772,2025-10-24,56,AB,Tenant,3.9,400.83,9.9,Monthly,Yes,3,1,Denied,0,2,6,2,None,14,Renewed
H504773,2025-09-11,45,MB,Home,1.1,1126.03,1.8,Monthly,Yes,0,0,None,0,1,7,2,Retirement,8,Renewed
H504774,2025-03-04,41,AB,Auto,2.0,2617.07,3.8,Annual,No,0,1,Approved,0,0,6,1,Marriage,13,Renewed
H504775,2025-08-02,43,NS,Auto,0.5,1265.99,4.4,Monthly,Yes,0,0,None,0,3,8,1,Divorce,9,Renewed
H504776,2025-05-18,24,QC,Home,1.1,2167.49,13.4,Monthly,Yes,0,1,Approved,0,1,6,1,None,11,Renewed
H504777,2025-10-12,42,ON,Auto,0.5,2951.13,3.0,Monthly,No,0,1,Approved,0,2,7,2,Job Change,13,Renewed
H504778,2025-12-18,29,BC,Home,2.6,1810.5,13.5,Annual,No,0,0,None,0,3,10,1,None,6,Renewed
H504779,2025-09-13,46,NB,Auto,14.8,2073.15,11.9,Monthly,No,1,3,Approved,0,2,6,2,New Child,12,Renewed
H504780,2026-04-06,69,QC,Auto,3.2,1865.13,2.0,Annual,Yes,0,0,None,0,1,8,1,Retirement,7,Renewed
H504781,2024-11-06,54,ON,Tenant,2.3,409.6,-0.0,Monthly,No,0,1,Approved,0,4,6,1,None,8,Renewed
H504782,2024-07-17,68,BC,Tenant,6.0,347.66,22.3,Monthly,No,0,1,Denied,0,1,8,1,Job Change,8,Renewed
H504783,2026-02-11,22,AB,Home,3.9,1210.1,-0.8,Monthly,No,0,0,None,0,3,7,2,Job Change,10,Renewed
H504784,2024-12-05,30,ON,Home,11.4,1261.12,9.7,Monthly,No,0,1,Approved,0,5,7,3,None,8,Renewed
H504785,2026-01-23,57,QC,Tenant,0.8,439.05,5.3,Monthly,No,0,2,Approved,0,3,5,2,None,7,Renewed
H504786,2025-10-12,65,ON,Auto,6.6,1226.29,-0.9,Monthly,Yes,0,0,None,0,4,6,1,New Child,9,Renewed
H504787,2025-09-18,45,ON,Home,0.9,2208.15,11.9,Monthly,No,0,0,None,0,3,10,2,New Child,13,Renewed
H504788,2026-01-03,44,ON,Auto,5.1,2947.98,23.6,Annual,Yes,0,1,Partial,0,3,7,1,Marriage,7,Renewed
H504789,2026-02-10,70,ON,Auto,5.0,2518.58,1.6,Monthly,No,0,2,Partial,0,2,8,1,New Child,8,Renewed
H504790,2025-12-21,61,AB,Home,0.3,1536.09,6.7,Annual,No,0,1,Denied,0,2,10,1,None,9,Lapsed
H504791,2025-03-31,19,NS,Life,1.2,726.96,8.3,Annual,No,0,1,Approved,0,0,8,1,New Child,8,Renewed
H504792,2025-06-16,44,ON,Auto,16.9,3591.33,-1.4,Monthly,Yes,0,0,None,0,4,7,3,Home Purchase,10,Renewed
H504793,2026-01-27,36,QC,Auto,10.7,2919.64,11.7,Monthly,No,0,0,None,0,3,6,1,Marriage,4,Renewed
H504794,2024-08-26,50,BC,Auto+Home Bundle,0.7,4506.69,5.2,Monthly,No,0,0,None,0,2,3,1,Divorce,4,Renewed
H504795,2026-01-30,73,ON,Auto+Home Bundle,9.3,2202.16,5.6,Annual,No,0,1,Approved,0,3,8,2,Marriage,12,Renewed
H504796,2024-08-22,34,AB,Auto+Home Bundle,14.0,3429.55,13.0,Monthly,Yes,1,1,Approved,0,1,8,1,None,11,Renewed
H504797,2026-05-30,38,BC,Auto+Home Bundle,4.7,2172.97,17.5,Annual,No,0,1,Approved,0,5,5,2,None,7,Renewed
H504798,2025-11-30,25,AB,Tenant,3.3,350.54,10.1,Monthly,No,0,1,Approved,0,2,8,2,Marriage,7,Renewed
H504799,2025-09-10,21,QC,Home,0.8,971.2,17.7,Annual,Yes,0,2,Approved,0,0,8,2,Job Change,5,Renewed
H504800,2025-10-12,46,ON,Auto,4.6,1518.29,3.6,Monthly,Yes,0,1,Approved,0,1,7,1,Home Purchase,9,Renewed
H504801,2025-07-20,20,ON,Auto,1.1,1896.53,33.6,Monthly,Yes,0,2,Approved,0,5,6,1,None,15,Renewed
H504802,2026-02-12,64,QC,Home,0.3,2496.91,-4.8,Monthly,No,0,1,Approved,0,1,9,2,Divorce,8,Renewed
H504803,2025-10-12,30,ON,Auto+Home Bundle,1.5,5079.02,15.6,Annual,Yes,0,3,Approved,2,2,5,2,None,4,Lapsed
H504804,2025-04-19,65,NB,Tenant,0.4,381.03,-2.9,Monthly,Yes,0,2,Denied,0,1,8,3,None,10,Renewed
H504805,2024-07-05,23,AB,Home,0.3,2171.45,-3.0,Annual,Yes,0,2,Approved,0,1,8,1,None,6,Renewed
H504806,2025-05-28,53,ON,Life,1.3,1444.38,3.6,Monthly,No,0,1,Approved,0,3,9,1,None,6,Renewed
H504807,2025-04-21,30,ON,Auto,2.4,1101.2,18.9,Monthly,Yes,0,0,None,0,3,10,1,Marriage,10,Renewed
